"Branch","Location","Accounting Document No","Document No","Posting Date","Created Date","Created By","Order No","Order Date","Party Code","Party Name","GL Code","GL Name","Transaction Type","Type(Dr/Cr)","Amount","Clearing Document No","Clearing Document Date","Cleared By"
"West Bengal","Barasat","9900000733","INV/06/100000036/2023/FY-2022/23","13-06-2023","13-06-2023 18:46:37","Mr.Guria","-","13-06-2023","0","Tata Consultancy Services Limited","20304006","Output CGST","Sales","CR","0.00","-","-","-"
"West Bengal","Barasat","9900000733","INV/06/100000036/2023/FY-2022/23","13-06-2023","13-06-2023 18:46:37","Mr.Guria","-","13-06-2023","0","Tata Consultancy Services Limited","20304007","Output SGST","Sales","CR","0.00","-","-","-"
"West Bengal","Barasat","9900000733","INV/06/100000036/2023/FY-2022/23","13-06-2023","13-06-2023 18:46:37","Mr.Guria","-","13-06-2023","0","Tata Consultancy Services Limited","30101000","Domestic Good Sales","Sales","CR","-1000.00","-","-","-"
"West Bengal","Barasat","9900000732","INV/06/100000036/2023/FY-2022/23","13-06-2023","13-06-2023 18:46:37","Mr.Guria","-","13-06-2023","0","Tata Consultancy Services Limited","40101000","COGS","Sales","DR","1000.00","-","-","-"
"West Bengal","Barasat","9900000732","INV/06/100000036/2023/FY-2022/23","13-06-2023","13-06-2023 18:46:37","Mr.Guria","-","13-06-2023","0","Tata Consultancy Services Limited","10102002","FG Inventory","Sales","CR","-1000.00","-","-","-"
"West Bengal","Barasat","9900000731","N/A","13-06-2023","13-06-2023 17:17:21","Mr.Guria","PO2306028","13-06-2023","","","10102002","FG Inventory","Purchase","DR","2500.00","-","-","-"
"West Bengal","Barasat","9900000731","N/A","13-06-2023","13-06-2023 17:17:21","Mr.Guria","PO2306028","13-06-2023","","","20301001","GR/IR","Purchase","CR","-2500.00","-","-","-"
"West Bengal","Barasat","9900000730","01","13-06-2023","13-06-2023 16:32:12","Mr.Guria","PO2306027","13-06-2023","61221103","ACCENTURE SOLUTIONS PRIVATE LIMITED","20301001","GR/IR","Purchase","DR","200000.00","-","-","-"
"West Bengal","Barasat","9900000730","01","13-06-2023","13-06-2023 16:32:12","Mr.Guria","PO2306027","13-06-2023","61221103","ACCENTURE SOLUTIONS PRIVATE LIMITED","20304001","Input CGST","Purchase","DR","0.00","-","-","-"
"West Bengal","Barasat","9900000730","01","13-06-2023","13-06-2023 16:32:12","Mr.Guria","PO2306027","13-06-2023","61221103","ACCENTURE SOLUTIONS PRIVATE LIMITED","20304002","Input SGST","Purchase","DR","0.00","-","-","-"
"West Bengal","Barasat","9900000730","01","13-06-2023","13-06-2023 16:32:12","Mr.Guria","PO2306027","13-06-2023","61221103","ACCENTURE SOLUTIONS PRIVATE LIMITED","20301003","Vendor A/C","Purchase","CR","-200000.00","-","-","-"
"West Bengal","Barasat","9900000729","01","13-06-2023","13-06-2023 16:32:00","Mr.Guria","PO2306027","13-06-2023","","","10102002","FG Inventory","Purchase","DR","200000.00","-","-","-"
"West Bengal","Barasat","9900000729","01","13-06-2023","13-06-2023 16:32:00","Mr.Guria","PO2306027","13-06-2023","","","20301001","GR/IR","Purchase","CR","-200000.00","-","-","-"
"West Bengal","Barasat","9900000728","0","13-06-2023","13-06-2023 12:58:20","Mr.Guria","SO2306008","13-06-2023","0","A.B.C LIMITED","10101000","Sundry Debtors","Sales","DR","5900.00","-","-","-"
"West Bengal","Barasat","9900000728","0","13-06-2023","13-06-2023 12:58:20","Mr.Guria","SO2306008","13-06-2023","0","A.B.C LIMITED","20304005","Output IGST","Sales","CR","-900.00","-","-","-"
"West Bengal","Barasat","9900000728","0","13-06-2023","13-06-2023 12:58:20","Mr.Guria","SO2306008","13-06-2023","0","A.B.C LIMITED","30101000","Domestic Good Sales","Sales","CR","-5000.00","-","-","-"
"West Bengal","Barasat","9900000727","0","13-06-2023","13-06-2023 12:58:20","Mr.Guria","-","13-06-2023","","","40101000","COGS","Sales","DR","5000.00","-","-","-"
"West Bengal","Barasat","9900000727","0","13-06-2023","13-06-2023 12:58:20","Mr.Guria","-","13-06-2023","","","40104000","Consumption of SFG","Sales","CR","-5000.00","-","-","-"
"West Bengal","Barasat","9900000726","1686641165714/1","13-06-2023","13-06-2023 12:56:51","Mr.Guria","SO2306007","13-06-2023","0","Tata Consultancy Services Ltd","10101000","Sundry Debtors","Sales","DR","6159.60","-","-","-"
"West Bengal","Barasat","9900000726","1686641165714/1","13-06-2023","13-06-2023 12:56:51","Mr.Guria","SO2306007","13-06-2023","0","Tata Consultancy Services Ltd","20304005","Output IGST","Sales","CR","-939.60","-","-","-"
"West Bengal","Barasat","9900000726","1686641165714/1","13-06-2023","13-06-2023 12:56:51","Mr.Guria","SO2306007","13-06-2023","0","Tata Consultancy Services Ltd","30101000","Domestic Good Sales","Sales","CR","-5220.00","-","-","-"
"West Bengal","Barasat","9900000725","1686641165714/1","13-06-2023","13-06-2023 12:56:51","Mr.Guria","SO2306007","13-06-2023","","","40101000","COGS","Sales","DR","5220.00","-","-","-"
"West Bengal","Barasat","9900000725","1686641165714/1","13-06-2023","13-06-2023 12:56:51","Mr.Guria","SO2306007","13-06-2023","","","10102002","FG Inventory","Sales","CR","-5220.00","-","-","-"
"West Bengal","Barasat","9900000724","MPS/21-23ID/2621","11-06-2023","11-06-2023 18:41:29","Mr.Guria","BMISPL/K/PO/22-23/051","01-11-2022","","","10102002","FG Inventory","Purchase","DR","6000.00","-","-","-"
"West Bengal","Barasat","9900000724","MPS/21-23ID/2621","11-06-2023","11-06-2023 18:41:29","Mr.Guria","BMISPL/K/PO/22-23/051","01-11-2022","","","40600000","Finance Cost","Purchase","DR","15150.00","-","-","-"
"West Bengal","Barasat","9900000724","MPS/21-23ID/2621","11-06-2023","11-06-2023 18:41:29","Mr.Guria","BMISPL/K/PO/22-23/051","01-11-2022","","","20301001","GR/IR","Purchase","CR","-21150.00","-","-","-"
"West Bengal","Barasat","9900000723","KPS/21-23ID/2621","11-06-2023","11-06-2023 18:33:10","Mr.Guria","BMISPL/K/PO/22-23/051","01-11-2022","","","40600000","Finance Cost","Purchase","DR","15150.00","-","-","-"
"West Bengal","Barasat","9900000723","KPS/21-23ID/2621","11-06-2023","11-06-2023 18:33:10","Mr.Guria","BMISPL/K/PO/22-23/051","01-11-2022","","","10102002","FG Inventory","Purchase","DR","6000.00","-","-","-"
"West Bengal","Barasat","9900000723","KPS/21-23ID/2621","11-06-2023","11-06-2023 18:33:10","Mr.Guria","BMISPL/K/PO/22-23/051","01-11-2022","","","20301001","GR/IR","Purchase","CR","-21150.00","-","-","-"
"West Bengal","Barasat","9900000722","JRS/21-23ID/2621","11-06-2023","11-06-2023 18:13:21","Mr.Guria","BMISPL/K/PO/22-23/051","01-11-2022","","","10102002","FG Inventory","Purchase","DR","14750.00","-","-","-"
"West Bengal","Barasat","9900000722","JRS/21-23ID/2621","11-06-2023","11-06-2023 18:13:21","Mr.Guria","BMISPL/K/PO/22-23/051","01-11-2022","","","20301001","GR/IR","Purchase","CR","-14750.00","-","-","-"
"West Bengal","Barasat","9900000721","JPS/21-23ID/2621","11-06-2023","11-06-2023 18:08:36","Mr.Guria","BMISPL/K/PO/22-23/051","01-11-2022","","","10102002","FG Inventory","Purchase","DR","6000.00","-","-","-"
"West Bengal","Barasat","9900000721","JPS/21-23ID/2621","11-06-2023","11-06-2023 18:08:36","Mr.Guria","BMISPL/K/PO/22-23/051","01-11-2022","","","40600000","Finance Cost","Purchase","DR","15150.00","-","-","-"
"West Bengal","Barasat","9900000721","JPS/21-23ID/2621","11-06-2023","11-06-2023 18:08:36","Mr.Guria","BMISPL/K/PO/22-23/051","01-11-2022","","","20301001","GR/IR","Purchase","CR","-21150.00","-","-","-"
"West Bengal","Barasat","9900000720","INV/06/100000035/2023/FY-2022/23","09-06-2023","09-06-2023 16:48:58","Mr.Guria","-","09-06-2023","0","Tata Consultancy Services Limited","40101000","COGS","Sales","DR","255000.00","-","-","-"
"West Bengal","Barasat","9900000720","INV/06/100000035/2023/FY-2022/23","09-06-2023","09-06-2023 16:48:58","Mr.Guria","-","09-06-2023","0","Tata Consultancy Services Limited","10102002","FG Inventory","Sales","CR","-255000.00","-","-","-"
"West Bengal","Barasat","9900000719","INV/06/100000034/2023/FY-2022/23","08-06-2023","08-06-2023 14:08:26","Mr.Guria","-","08-06-2023","0","Tata Consultancy Services Limited","40101000","COGS","Sales","DR","10200.00","-","-","-"
"West Bengal","Barasat","9900000719","INV/06/100000034/2023/FY-2022/23","08-06-2023","08-06-2023 14:08:26","Mr.Guria","-","08-06-2023","0","Tata Consultancy Services Limited","10102002","FG Inventory","Sales","CR","-10200.00","-","-","-"
"West Bengal","Barasat","9900000718","ST2023063496","08-06-2023","08-06-2023 14:07:14","Mr.Guria","-","08-06-2023","","","10102002","FG Inventory","StockTransfer","DR","0.00","-","-","-"
"West Bengal","Barasat","9900000718","ST2023063496","08-06-2023","08-06-2023 14:07:14","Mr.Guria","-","08-06-2023","","","10102002","FG Inventory","StockTransfer","CR","-3600.00","-","-","-"
"West Bengal","Barasat","9900000717","INV/06/100000033/2023/FY-2022/23","06-06-2023","06-06-2023 22:26:49","Mr.Guria","-","06-06-2023","0","Tata Consultancy Services Limited","40101000","COGS","Sales","DR","25000.00","-","-","-"
"West Bengal","Barasat","9900000717","INV/06/100000033/2023/FY-2022/23","06-06-2023","06-06-2023 22:26:49","Mr.Guria","-","06-06-2023","0","Tata Consultancy Services Limited","10102002","FG Inventory","Sales","CR","-25000.00","-","-","-"
"West Bengal","Barasat","9900000716","JRS/22-23ID/2521","06-06-2023","06-06-2023 12:57:36","Mr.Guria","BMISPL/K/PO/22-23/051","01-11-2022","","","10102001","RM Inventory","Purchase","DR","400.00","-","-","-"
"West Bengal","Barasat","9900000716","JRS/22-23ID/2521","06-06-2023","06-06-2023 12:57:36","Mr.Guria","BMISPL/K/PO/22-23/051","01-11-2022","","","40600000","Finance Cost","Purchase","DR","20750.00","-","-","-"
"West Bengal","Barasat","9900000716","JRS/22-23ID/2521","06-06-2023","06-06-2023 12:57:36","Mr.Guria","BMISPL/K/PO/22-23/051","01-11-2022","","","20301001","GR/IR","Purchase","CR","-21150.00","-","-","-"
"West Bengal","Barasat","9900000715","TN5656uu7585","04-06-2023","05-06-2023 15:55:45","Mr.Guria","-","05-06-2023","519230202","Imran A. Pvt. Ltd.","10104000","Bank Account","Collection","DR","5000.00","-","-","-"
"West Bengal","Barasat","9900000715","TN5656uu7585","04-06-2023","05-06-2023 15:55:45","Mr.Guria","-","05-06-2023","519230202","Imran A. Pvt. Ltd.","10101000","Sundry Debtors","Collection","CR","-5000.00","-","-","-"
"West Bengal","Barasat","9900000713","INV/06/100000032/2023/FY-2022/23","05-06-2023","05-06-2023 14:12:13","Mr.Guria","-","05-06-2023","0","Tata Consultancy Services Limited","10101000","Sundry Debtors","Sales","DR","56000.00","-","-","-"
"West Bengal","Barasat","9900000713","INV/06/100000032/2023/FY-2022/23","05-06-2023","05-06-2023 14:12:13","Mr.Guria","-","05-06-2023","0","Tata Consultancy Services Limited","20304006","Output CGST","Sales","CR","-3000.00","-","-","-"
"West Bengal","Barasat","9900000713","INV/06/100000032/2023/FY-2022/23","05-06-2023","05-06-2023 14:12:13","Mr.Guria","-","05-06-2023","0","Tata Consultancy Services Limited","20304007","Output SGST","Sales","CR","-3000.00","-","-","-"
"West Bengal","Barasat","9900000713","INV/06/100000032/2023/FY-2022/23","05-06-2023","05-06-2023 14:12:13","Mr.Guria","-","05-06-2023","0","Tata Consultancy Services Limited","30101000","Domestic Good Sales","Sales","CR","-50000.00","-","-","-"
"West Bengal","Barasat","9900000712","INV/06/100000032/2023/FY-2022/23","05-06-2023","05-06-2023 14:12:13","Mr.Guria","-","05-06-2023","0","Tata Consultancy Services Limited","40101000","COGS","Sales","DR","50000.00","-","-","-"
"West Bengal","Barasat","9900000712","INV/06/100000032/2023/FY-2022/23","05-06-2023","05-06-2023 14:12:13","Mr.Guria","-","05-06-2023","0","Tata Consultancy Services Limited","10102002","FG Inventory","Sales","CR","-50000.00","-","-","-"
"West Bengal","Barasat","9900000711","INV202304183626 INV202354183626","04-06-2023","04-06-2023 23:09:35","Mr.Guria","","18-04-2023","","","10102001","RM Inventory","Purchase","DR","43500.00","-","-","-"
"West Bengal","Barasat","9900000711","INV202304183626 INV202354183626","04-06-2023","04-06-2023 23:09:35","Mr.Guria","","18-04-2023","","","10102002","FG Inventory","Purchase","DR","29990.00","-","-","-"
"West Bengal","Barasat","9900000711","INV202304183626 INV202354183626","04-06-2023","04-06-2023 23:09:35","Mr.Guria","","18-04-2023","","","20301001","GR/IR","Purchase","CR","-73490.00","-","-","-"
"West Bengal","Barasat","9900000710","INV202304183626 INV203304183626","04-06-2023","04-06-2023 09:18:56","Mr.Guria","","18-04-2023","61230206","CLOUDKAPTAN CONSULTANCY SERVICES PRIVATE LIMITED","20301001","GR/IR","Purchase","DR","53490.00","-","-","-"
"West Bengal","Barasat","9900000710","INV202304183626 INV203304183626","04-06-2023","04-06-2023 09:18:56","Mr.Guria","","18-04-2023","61230206","CLOUDKAPTAN CONSULTANCY SERVICES PRIVATE LIMITED","20304001","Input CGST","Purchase","DR","4749.10","-","-","-"
"West Bengal","Barasat","9900000710","INV202304183626 INV203304183626","04-06-2023","04-06-2023 09:18:56","Mr.Guria","","18-04-2023","61230206","CLOUDKAPTAN CONSULTANCY SERVICES PRIVATE LIMITED","20304002","Input SGST","Purchase","DR","4749.10","-","-","-"
"West Bengal","Barasat","9900000710","INV202304183626 INV203304183626","04-06-2023","04-06-2023 09:18:56","Mr.Guria","","18-04-2023","61230206","CLOUDKAPTAN CONSULTANCY SERVICES PRIVATE LIMITED","20301003","Vendor A/C","Purchase","CR","-62988.20","-","-","-"
"West Bengal","Barasat","9900000709","INV202304183626 INV203304183626","02-06-2023","02-06-2023 18:23:40","Mr.Guria","","18-04-2023","","","10102002","FG Inventory","Purchase","DR","9990.00","-","-","-"
"West Bengal","Barasat","9900000709","INV202304183626 INV203304183626","02-06-2023","02-06-2023 18:23:40","Mr.Guria","","18-04-2023","","","10102001","RM Inventory","Purchase","DR","43500.00","-","-","-"
"West Bengal","Barasat","9900000709","INV202304183626 INV203304183626","02-06-2023","02-06-2023 18:23:40","Mr.Guria","","18-04-2023","","","20301001","GR/IR","Purchase","CR","-53490.00","-","-","-"
"West Bengal","Barasat","9900000708","INV-0000000027","02-06-2023","02-06-2023 12:33:24","Mr.Guria","-","02-06-2023","0","Flipkart India Pvt Ltd.","10101000","Sundry Debtors","Sales","DR","6159.60","-","-","-"
"West Bengal","Barasat","9900000708","INV-0000000027","02-06-2023","02-06-2023 12:33:24","Mr.Guria","-","02-06-2023","0","Flipkart India Pvt Ltd.","20304005","Output IGST","Sales","CR","-939.60","-","-","-"
"West Bengal","Barasat","9900000708","INV-0000000027","02-06-2023","02-06-2023 12:33:24","Mr.Guria","-","02-06-2023","0","Flipkart India Pvt Ltd.","30101000","Domestic Good Sales","Sales","CR","-5220.00","-","-","-"
"West Bengal","Barasat","9900000707","INV-0000000027","02-06-2023","02-06-2023 12:33:24","Mr.Guria","-","02-06-2023","0","Flipkart India Pvt Ltd.","40101000","COGS","Sales","DR","5220.00","-","-","-"
"West Bengal","Barasat","9900000707","INV-0000000027","02-06-2023","02-06-2023 12:33:24","Mr.Guria","-","02-06-2023","0","Flipkart India Pvt Ltd.","10102002","FG Inventory","Sales","CR","-5220.00","-","-","-"
"West Bengal","Barasat","9900000706","1685689124949/1","02-06-2023","02-06-2023 12:30:59","Mr.Guria","SO2306004","02-06-2023","0","HAPPIEST MINDS TECHNOLOGIES LIMITED","10101000","Sundry Debtors","Sales","DR","17959.60","-","-","-"
"West Bengal","Barasat","9900000706","1685689124949/1","02-06-2023","02-06-2023 12:30:59","Mr.Guria","SO2306004","02-06-2023","0","HAPPIEST MINDS TECHNOLOGIES LIMITED","20304005","Output IGST","Sales","CR","-2739.60","-","-","-"
"West Bengal","Barasat","9900000706","1685689124949/1","02-06-2023","02-06-2023 12:30:59","Mr.Guria","SO2306004","02-06-2023","0","HAPPIEST MINDS TECHNOLOGIES LIMITED","30101000","Domestic Good Sales","Sales","CR","-15220.00","-","-","-"
"West Bengal","Barasat","9900000705","1685689124949/1","02-06-2023","02-06-2023 12:30:59","Mr.Guria","SO2306004","02-06-2023","","","40101000","COGS","Sales","DR","15220.00","-","-","-"
"West Bengal","Barasat","9900000705","1685689124949/1","02-06-2023","02-06-2023 12:30:59","Mr.Guria","SO2306004","02-06-2023","","","10102002","FG Inventory","Sales","CR","-15220.00","-","-","-"
"West Bengal","Barasat","9900000704","INV202304183626 INV202304183726","02-06-2023","02-06-2023 02:33:46","Mr.Guria","","18-04-2023","","","10102001","RM Inventory","Purchase","DR","43500.00","-","-","-"
"West Bengal","Barasat","9900000704","INV202304183626 INV202304183726","02-06-2023","02-06-2023 02:33:46","Mr.Guria","","18-04-2023","","","10102002","FG Inventory","Purchase","DR","29990.00","-","-","-"
"West Bengal","Barasat","9900000704","INV202304183626 INV202304183726","02-06-2023","02-06-2023 02:33:46","Mr.Guria","","18-04-2023","","","20301001","GR/IR","Purchase","CR","-73490.00","-","-","-"
"West Bengal","Barasat","9900000703","INV202304183626","02-06-2023","02-06-2023 02:22:17","Mr.Guria","","18-04-2023","","","10102001","RM Inventory","Purchase","DR","42500.00","-","-","-"
"West Bengal","Barasat","9900000703","INV202304183626","02-06-2023","02-06-2023 02:22:17","Mr.Guria","","18-04-2023","","","10102002","FG Inventory","Purchase","DR","29990.00","-","-","-"
"West Bengal","Barasat","9900000703","INV202304183626","02-06-2023","02-06-2023 02:22:17","Mr.Guria","","18-04-2023","","","20301001","GR/IR","Purchase","CR","-72490.00","-","-","-"
"West Bengal","Barasat","9900000702","1685645831649/1","02-06-2023","02-06-2023 00:28:01","Mr.Guria","SO2306003","02-06-2023","0","Tata Consultancy Services Limited","10101000","Sundry Debtors","Sales","DR","112000.00","-","-","-"
"West Bengal","Barasat","9900000702","1685645831649/1","02-06-2023","02-06-2023 00:28:01","Mr.Guria","SO2306003","02-06-2023","0","Tata Consultancy Services Limited","20304006","Output CGST","Sales","CR","-6000.00","-","-","-"
"West Bengal","Barasat","9900000702","1685645831649/1","02-06-2023","02-06-2023 00:28:01","Mr.Guria","SO2306003","02-06-2023","0","Tata Consultancy Services Limited","20304007","Output SGST","Sales","CR","-6000.00","-","-","-"
"West Bengal","Barasat","9900000702","1685645831649/1","02-06-2023","02-06-2023 00:28:01","Mr.Guria","SO2306003","02-06-2023","0","Tata Consultancy Services Limited","30101000","Domestic Good Sales","Sales","CR","-100000.00","-","-","-"
"West Bengal","Barasat","9900000701","1685645831649/1","02-06-2023","02-06-2023 00:28:01","Mr.Guria","SO2306003","02-06-2023","","","40101000","COGS","Sales","DR","100000.00","-","-","-"
"West Bengal","Barasat","9900000701","1685645831649/1","02-06-2023","02-06-2023 00:28:01","Mr.Guria","SO2306003","02-06-2023","","","10102002","FG Inventory","Sales","CR","-100000.00","-","-","-"
"West Bengal","Barasat","9900000700","1685644148141/1","02-06-2023","02-06-2023 00:05:08","Mr.Guria","SO2306002","02-06-2023","0","Tata Consultancy Services Limited","10101000","Sundry Debtors","Sales","DR","56000.00","-","-","-"
"West Bengal","Barasat","9900000700","1685644148141/1","02-06-2023","02-06-2023 00:05:08","Mr.Guria","SO2306002","02-06-2023","0","Tata Consultancy Services Limited","20304006","Output CGST","Sales","CR","-3000.00","-","-","-"
